Weapon Class,Base Weapon,Weapon Name,ID,sortId,Physical Graph,Magic Graph,Fire Graph,Lightning Graph,Holy Graph,Poison Graph,Bleed Graph,Sleep Graph,Madness Graph,Base Str Scale,Base Dex Scale,Base Int Scale,Base Fth Scale, Base Arc Scale,reinforceTypeId
Straight Sword,Warhawk's Talon,Warhawk's Poison Talon,2241000,1107009,0,0,0,0,0,6,6,6,6,26,57,0,0,30,1000
Straight Sword,Warhawk's Talon,Warhawk's Blood Talon,2241100,1107010,0,0,0,0,0,6,6,6,6,26,57,0,0,30,1100
Straight Sword,Warhawk's Talon,Warhawk's Occult Talon,2241200,1107012,7,0,0,0,0,6,6,6,6,11,24,0,0,74,1200
Straight Sword,Lazuli Glintstone Sword,Lazuli Glintstone Sword,2250000,1108000,0,4,0,0,0,6,6,6,6,38,15,30,0,0,2200
Straight Sword,Carian Knight's Sword,Carian Knight's Sword,2180000,1109000,0,4,0,0,0,6,6,6,6,35,26,32,0,0,2200
Straight Sword,Crystal Sword,Crystal Sword,2150000,1110000,0,4,0,0,0,6,6,6,6,45,15,32,0,0,2200
Straight Sword,Rotten Crystal Sword,Rotten Crystal Sword,2260000,1111000,0,4,0,0,0,6,6,6,6,44,15,32,0,0,2200
Straight Sword,Miquellan Knight's Sword,Miquellan Knight's Sword,2200000,1112000,0,4,0,0,4,6,6,6,6,29,29,0,20,0,2200
Straight Sword,Ornamental Straight Sword,Ornamental Straight Sword,2060000,1113000,0,0,0,0,0,6,6,6,6,20,55,0,0,0,2200
Straight Sword,Golden Epitaph,Golden Epitaph,2070000,1114000,0,0,0,0,4,6,6,6,6,30,30,0,38,0,2200
Straight Sword,Sword of St. Trina,Sword of St. Trina,2190000,1115000,0,4,0,0,0,6,6,6,6,28,40,20,0,0,2200
Straight Sword,Regalia of Eochaid,Regalia of Eochaid,2220000,1116000,7,4,0,0,0,6,6,6,6,15,37,0,0,37,2200
Straight Sword,Coded Sword,Coded Sword,2110000,1117000,0,0,0,0,4,6,6,6,6,0,0,0,95,0,2200
Straight Sword,Sword of Night and Flame,Sword of Night and Flame,2140000,1118000,0,4,4,0,0,6,6,6,6,14,14,50,50,0,2200
Greatsword,Bastard Sword,Bastard Sword,3000000,1200000,0,0,0,0,0,6,6,6,6,55,27,0,0,0,0
Greatsword,Bastard Sword,Heavy Bastard Sword,3000100,1200001,1,0,0,0,0,6,6,6,6,59,0,0,0,0,6000
Greatsword,Bastard Sword,Keen Bastard Sword,3000200,1200002,2,0,0,0,0,6,6,6,6,16,42,0,0,0,200
Greatsword,Bastard Sword,Quality Bastard Sword,3000300,1200003,8,0,0,0,0,6,6,6,6,51,51,0,0,0,300
Greatsword,Bastard Sword,Fire Bastard Sword,3000400,1200005,0,0,4,0,0,6,6,6,6,34,16,0,0,0,400
Greatsword,Bastard Sword,Flame Art Bastard Sword,3000500,1200006,0,0,4,0,0,6,6,6,6,16,8,0,34,0,500
Greatsword,Bastard Sword,Lightning Bastard Sword,3000600,1200007,0,0,0,4,0,6,6,6,6,16,34,0,0,0,600
Greatsword,Bastard Sword,Sacred Bastard Sword,3000700,1200008,0,0,0,0,4,6,6,6,6,16,8,0,34,0,700
Greatsword,Bastard Sword,Magic Bastard Sword,3000800,1200004,0,4,0,0,0,6,6,6,6,16,8,37,0,0,800
Greatsword,Bastard Sword,Cold Bastard Sword,3000900,1200011,0,4,0,0,0,6,6,6,6,49,24,36,0,0,900
Greatsword,Bastard Sword,Poison Bastard Sword,3001000,1200009,0,0,0,0,0,6,6,6,6,52,25,0,0,30,1000
Greatsword,Bastard Sword,Bloody Bastard Sword,3001100,1200010,0,0,0,0,0,6,6,6,6,52,25,0,0,30,1100
Greatsword,Bastard Sword,Occult Bastard Sword,3001200,1200012,7,0,0,0,0,6,6,6,6,22,10,0,0,69,1200
Greatsword,Claymore,Claymore,3180000,1201000,0,0,0,0,0,6,6,6,6,49,34,0,0,0,0
Greatsword,Claymore,Heavy Claymore,3180100,1201001,1,0,0,0,0,6,6,6,6,47,0,0,0,0,100
Greatsword,Claymore,Keen Claymore,3180200,1201002,2,0,0,0,0,6,6,6,6,16,43,0,0,0,200
Greatsword,Claymore,Quality Claymore,3180300,1201003,8,0,0,0,0,6,6,6,6,54,54,0,0,0,300
Greatsword,Claymore,Fire Claymore,3180400,1201005,0,0,4,0,0,6,6,6,6,34,16,0,0,0,400
Greatsword,Claymore,Flame Art Claymore,3180500,1201006,0,0,4,0,0,6,6,6,6,14,10,0,36,0,500
Greatsword,Claymore,Lightning Claymore,3180600,1201007,0,0,0,4,0,6,6,6,6,16,34,0,0,0,600
Greatsword,Claymore,Sacred Claymore,3180700,1201008,0,0,0,0,4,6,6,6,6,14,10,0,36,0,700
Greatsword,Claymore,Magic Claymore,3180800,1201004,0,4,0,0,0,6,6,6,6,14,10,38,0,0,800
Greatsword,Claymore,Cold Claymore,3180900,1201011,0,4,0,0,0,6,6,6,6,44,30,37,0,0,900
Greatsword,Claymore,Poison Claymore,3181000,1201009,0,0,0,0,0,6,6,6,6,46,32,0,0,30,1000
Greatsword,Claymore,Blood Claymore,3181100,1201010,0,0,0,0,0,6,6,6,6,46,32,0,0,30,1100
Greatsword,Claymore,Occult Claymore,3181200,1201012,7,0,0,0,0,6,6,6,6,19,13,0,0,70,1200
Greatsword,Iron Greatsword,Iron Greatsword,3020000,1202000,0,0,0,0,0,6,6,6,6,65,10,0,0,0,0
Greatsword,Iron Greatsword,Heavy Iron Greatsword,3020100,1202001,1,0,0,0,0,6,6,6,6,55,0,0,0,0,6000
Greatsword,Iron Greatsword,Keen Iron Greatsword,3020200,1202002,2,0,0,0,0,6,6,6,6,18,39,0,0,0,200
Greatsword,Iron Greatsword,Quality Iron Greatsword,3020300,1202003,8,0,0,0,0,6,6,6,6,48,48,0,0,0,300
Greatsword,Iron Greatsword,Fire Iron Greatsword,3020400,1202005,0,0,4,0,0,6,6,6,6,32,15,0,0,0,400
Greatsword,Iron Greatsword,Flame Art Iron Greatsword,3020500,1202006,0,0,4,0,0,6,6,6,6,19,3,0,33,0,500
Greatsword,Iron Greatsword,Lightning Iron Greatsword,3020600,1202007,0,0,0,4,0,6,6,6,6,15,32,0,0,0,600
Greatsword,Iron Greatsword,Sacred Iron Greatsword,3020700,1202008,0,0,0,0,4,6,6,6,6,19,3,0,33,0,700
Greatsword,Iron Greatsword,Magic Iron Greatsword,3020800,1202004,0,4,0,0,0,6,6,6,6,19,3,36,0,0,800
Greatsword,Iron Greatsword,Cold Iron Greatsword,3020900,1202011,0,4,0,0,0,6,6,6,6,58,9,30,0,0,900
Greatsword,Iron Greatsword,Poison Iron Greatsword,3021000,1202009,0,0,0,0,0,6,6,6,6,61,9,0,0,30,1000
Greatsword,Iron Greatsword,Blood Iron Greatsword,3021100,1202010,0,0,0,0,0,6,6,6,6,61,9,0,0,30,1100
Greatsword,Iron Greatsword,Occult Iron Greatsword,3021200,1202012,7,0,0,0,0,6,6,6,6,26,4,0,0,63,1200
Greatsword,Lordsworn's Greatsword,Lordsworn's Greatsword,3030000,1203000,0,0,0,0,0,6,6,6,6,43,37,0,0,0,0
Greatsword,Lordsworn's Greatsword,Lordsworn's Heavy Greatsword,3030100,1203001,1,0,0,0,0,6,6,6,6,45,0,0,0,0,100
Greatsword,Lordsworn's Greatsword,Lordsworn's Keen Greatsword,3030200,1203002,2,0,0,0,0,6,6,6,6,16,42,0,0,0,200
Greatsword,Lordsworn's Greatsword,Lordsworn's Quality Greatsword,3030300,1203003,8,0,0,0,0,6,6,6,6,54,54,0,0,0,300
Greatsword,Lordsworn's Greatsword,Lordsworn's Fire Greatsword,3030400,1203005,0,0,4,0,0,6,6,6,6,32,16,0,0,0,400
Greatsword,Lordsworn's Greatsword,Lordsworn's Flame Art Greatsword,3030500,1203006,0,0,4,0,0,6,6,6,6,12,11,0,35,0,500
Greatsword,Lordsworn's Greatsword,Lordsworn's Lightning Greatsword,3030600,1203007,0,0,0,4,0,6,6,6,6,16,32,0,0,0,600
Greatsword,Lordsworn's Greatsword,Lordsworn's Sacred Greatsword,3030700,1203008,0,0,0,0,4,6,6,6,6,12,11,0,35,0,700
Greatsword,Lordsworn's Greatsword,Lordsworn's Magic Greatsword,3030800,1203004,0,4,0,0,0,6,6,6,6,12,11,36,0,0,800
Greatsword,Lordsworn's Greatsword,Lordsworn's Cold Greatsword,3030900,1203011,0,4,0,0,0,6,6,6,6,38,33,36,0,0,900
Greatsword,Lordsworn's Greatsword,Lordsworn's Poison Greatsword,3031000,1203009,0,0,0,0,0,6,6,6,6,40,35,0,0,30,1000
Greatsword,Lordsworn's Greatsword,Lordsworn's Blood Greatsword,3031100,1203010,0,0,0,0,0,6,6,6,6,40,35,0,0,30,1100
Greatsword,Lordsworn's Greatsword,Lordsworn's Occult Greatsword,3031200,1203012,7,0,0,0,0,6,6,6,6,17,14,0,0,68,1200
Greatsword,Knight's Greatsword,Knight's Greatsword,3040000,1204000,0,0,0,0,0,6,6,6,6,33,44,0,0,0,0
Greatsword,Knight's Greatsword,Knight's Heavy Greatsword,3040100,1204001,1,0,0,0,0,6,6,6,6,43,0,0,0,0,100
Greatsword,Knight's Greatsword,Knight's Keen Greatsword,3040200,1204002,2,0,0,0,0,6,6,6,6,15,42,0,0,0,200
Greatsword,Knight's Greatsword,Knight's Quality Greatsword,3040300,1204003,8,0,0,0,0,6,6,6,6,53,53,0,0,0,300
Greatsword,Knight's Greatsword,Knight's Fire Greatsword,3040400,1204005,0,0,4,0,0,6,6,6,6,31,15,0,0,0,400
Greatsword,Knight's Greatsword,Knight's Flame Art Greatsword,3040500,1204006,0,0,4,0,0,6,6,6,6,9,13,0,33,0,500
Greatsword,Knight's Greatsword,Knight's Lightning Greatsword,3040600,1204007,0,0,0,4,0,6,6,6,6,15,31,0,0,0,600
Greatsword,Knight's Greatsword,Knight's Sacred Greatsword,3040700,1204008,0,0,0,0,4,6,6,6,6,9,13,0,33,0,700
Greatsword,Knight's Greatsword,Knight's Magic Greatsword,3040800,1204004,0,4,0,0,0,6,6,6,6,9,13,34,0,0,800
Greatsword,Knight's Greatsword,Knight's Cold Greatsword,3040900,1204011,0,4,0,0,0,6,6,6,6,29,39,34,0,0,900
Greatsword,Knight's Greatsword,Knight's Poison Greatsword,3041000,1204009,0,0,0,0,0,6,6,6,6,31,41,0,0,30,1000
Greatsword,Knight's Greatsword,Knight's Blood Greatsword,3041100,1204010,0,0,0,0,0,6,6,6,6,31,41,0,0,30,1100
Greatsword,Knight's Greatsword,Knight's Occult Greatsword,3041200,1204012,7,0,0,0,0,6,6,6,6,13,17,0,0,65,1200
Greatsword,Banished Knight's Greatsword,Banished Knight's Greatsword,3080000,1205000,0,0,0,0,0,6,6,6,6,44,36,0,0,0,0
Greatsword,Banished Knight's Greatsword,Banished Knight's Heavy Greatsword,3080100,1205001,1,0,0,0,0,6,6,6,6,47,0,0,0,0,100
Greatsword,Banished Knight's Greatsword,Banished Knight's Keen Greatsword,3080200,1205002,2,0,0,0,0,6,6,6,6,16,41,0,0,0,200
Greatsword,Banished Knight's Greatsword,Banished Knight's Quality Greatsword,3080300,1205003,8,0,0,0,0,6,6,6,6,54,54,0,0,0,300
Greatsword,Banished Knight's Greatsword,Banished Knight's Fire Greatsword,3080400,1205005,0,0,4,0,0,6,6,6,6,33,16,0,0,0,400
Greatsword,Banished Knight's Greatsword,Banished Knight's Flame Art Greatsword,3080500,1205006,0,0,4,0,0,6,6,6,6,13,10,0,35,0,500
Greatsword,Banished Knight's Greatsword,Banished Knight's Lightning Greatsword,3080600,1205007,0,0,0,4,0,6,6,6,6,16,33,0,0,0,600
Greatsword,Banished Knight's Greatsword,Banished Knight's Sacred Greatsword,3080700,1205008,0,0,0,0,4,6,6,6,6,13,10,0,35,0,700
Greatsword,Banished Knight's Greatsword,Banished Knight's Magic Greatsword,3080800,1205004,0,4,0,0,0,6,6,6,6,13,10,36,0,0,800
Greatsword,Banished Knight's Greatsword,Banished Knight's Cold Greatsword,3080900,1205011,0,4,0,0,0,6,6,6,6,39,32,36,0,0,900
Greatsword,Banished Knight's Greatsword,Banished Knight's Poison Greatsword,3081000,1205009,0,0,0,0,0,6,6,6,6,41,34,0,0,30,1000
Greatsword,Banished Knight's Greatsword,Banished Knight's Blood Greatsword,3081100,1205010,0,0,0,0,0,6,6,6,6,41,34,0,0,30,1100
Greatsword,Banished Knight's Greatsword,Banished Knight's Occult Greatsword,3081200,1205012,7,0,0,0,0,6,6,6,6,17,14,0,0,68,1200
Greatsword,Forked Greatsword,Forked Greatsword,3010000,1206000,0,0,0,0,0,6,6,6,6,35,50,0,0,0,0
Greatsword,Forked Greatsword,Heavy Forked Greatsword,3010100,1206001,1,0,0,0,0,6,6,6,6,46,0,0,0,0,100
Greatsword,Forked Greatsword,Keen Forked Greatsword,3010200,1206002,2,0,0,0,0,6,6,6,6,17,45,0,0,0,200
Greatsword,Forked Greatsword,Quality Forked Greatsword,3010300,1206003,8,0,0,0,0,6,6,6,6,56,56,0,0,0,300
Greatsword,Forked Greatsword,Fire Forked Greatsword,3010400,1206005,0,0,4,0,0,6,6,6,6,35,17,0,0,0,400
Greatsword,Forked Greatsword,Flame Art Forked Greatsword,3010500,1206006,0,0,4,0,0,6,6,6,6,10,15,0,37,0,500
Greatsword,Forked Greatsword,Lightning Forked Greatsword,3010600,1206007,0,0,0,4,0,6,6,6,6,17,35,0,0,0,600
Greatsword,Forked Greatsword,Sacred Forked Greatsword,3010700,1206008,0,0,0,0,4,6,6,6,6,10,15,0,37,0,700
Greatsword,Forked Greatsword,Magic Forked Greatsword,3010800,1206004,0,4,0,0,0,6,6,6,6,10,15,39,0,0,800
Greatsword,Forked Greatsword,Cold Forked Greatsword,3010900,1206011,0,4,0,0,0,6,6,6,6,31,45,38,0,0,900
Greatsword,Forked Greatsword,Poison Forked Greatsword,3011000,1206009,0,0,0,0,0,6,6,6,6,33,47,0,0,30,1000
Greatsword,Forked Greatsword,Blood Forked Greatsword,3011100,1206010,0,0,0,0,0,6,6,6,6,33,47,0,0,30,1100
Greatsword,Forked Greatsword,Occult Forked Greatsword,3011200,1206012,7,0,0,0,0,6,6,6,6,14,20,0,0,72,1200
Greatsword,Flamberge,Flamberge,3050000,1207000,0,0,0,0,0,6,6,6,6,27,60,0,0,0,0
Greatsword,Flamberge,Heavy Flamberge,3050100,1207001,1,0,0,0,0,6,6,6,6,49,0,0,0,0,100
Greatsword,Flamberge,Keen Flamberge,3050200,1207002,2,0,0,0,0,6,6,6,6,8,65,0,0,0,5000
Greatsword,Flamberge,Quality Flamberge,3050300,1207003,8,0,0,0,0,6,6,6,6,56,56,0,0,0,300
Greatsword,Flamberge,Fire Flamberge,3050400,1207005,0,0,4,0,0,6,6,6,6,36,17,0,0,0,400
Greatsword,Flamberge,Flame Art Flamberge,3050500,1207006,0,0,4,0,0,6,6,6,6,8,18,0,36,0,500
Greatsword,Flamberge,Lightning Flamberge,3050600,1207007,0,0,0,4,0,6,6,6,6,17,36,0,0,0,600
Greatsword,Flamberge,Sacred Flamberge,3050700,1207008,0,0,0,0,4,6,6,6,6,8,18,0,36,0,700
Greatsword,Flamberge,Magic Flamberge,3050800,1207004,0,4,0,0,0,6,6,6,6,8,18,40,0,0,800
Greatsword,Flamberge,Cold Flamberge,3050900,1207011,0,4,0,0,0,6,6,6,6,24,54,39,0,0,900
Greatsword,Flamberge,Poison Flamberge,3051000,1207009,0,0,0,0,0,6,6,6,6,25,57,0,0,30,1000
Greatsword,Flamberge,Blood Flamberge,3051100,1207010,0,0,0,0,0,6,6,6,6,25,57,0,0,30,1100
Greatsword,Flamberge,Occult Flamberge,3051200,1207012,7,0,0,0,0,6,6,6,6,10,24,0,0,73,1200
Greatsword,Gargoyle's Greatsword,Gargoyle's Greatsword,3190000,1208000,0,0,0,0,0,6,6,6,6,76,5,0,0,0,0
Greatsword,Gargoyle's Greatsword,Gargoyle's Heavy Greatsword,3190100,1208001,1,0,0,0,0,6,6,6,6,66,0,0,0,0,6000
Greatsword,Gargoyle's Greatsword,Gargoyle's Keen Greatsword,3190200,1208002,2,0,0,0,0,6,6,6,6,32,44,0,0,0,200
Greatsword,Gargoyle's Greatsword,Gargoyle's Quality Greatsword,3190300,1208003,8,0,0,0,0,6,6,6,6,57,57,0,0,0,300
Greatsword,Gargoyle's Greatsword,Gargoyle's Fire Greatsword,3190400,1208005,0,0,4,0,0,6,6,6,6,39,16,0,0,0,400
Greatsword,Gargoyle's Greatsword,Gargoyle's Flame Art Greatsword,3190500,1208006,0,0,4,0,0,6,6,6,6,22,4,0,40,0,500
Greatsword,Gargoyle's Greatsword,Gargoyle's Lightning Greatsword,3190600,1208007,0,0,0,4,0,6,6,6,6,16,39,0,0,0,600
Greatsword,Gargoyle's Greatsword,Gargoyle's Sacred Greatsword,3190700,1208008,0,0,0,0,4,6,6,6,6,22,4,0,40,0,700
Greatsword,Gargoyle's Greatsword,Gargoyle's Magic Greatsword,3190800,1208004,0,4,0,0,0,6,6,6,6,22,4,44,0,0,800
Greatsword,Gargoyle's Greatsword,Gargoyle's Cold Greatsword,3190900,1208011,0,4,0,0,0,6,6,6,6,68,4,36,0,0,900
Greatsword,Gargoyle's Greatsword,Gargoyle's Poison Greatsword,3191000,1208009,0,0,0,0,0,6,6,6,6,72,4,0,0,30,1000
Greatsword,Gargoyle's Greatsword,Gargoyle's Blood Greatsword,3191100,1208010,0,0,0,0,0,6,6,6,6,72,4,0,0,30,1100
Greatsword,Gargoyle's Greatsword,Gargoyle's Occult Greatsword,3191200,1208012,7,0,0,0,0,6,6,6,6,30,4,0,0,76,1200
Greatsword,Gargoyle's Blackblade,Gargoyle's Blackblade,3210000,1209000,0,0,0,0,4,6,6,6,6,40,15,0,30,0,2200
Greatsword,Inseparable Sword,Inseparable Sword,2090000,1210000,0,0,0,0,4,6,6,6,6,27,27,0,60,0,2200
Greatsword,Sword of Milos,Sword of Milos,3160000,1211000,0,0,0,0,0,6,6,6,6,34,47,0,0,0,2200
Greatsword,Marais Executioner's Sword,Marais Executioner's Sword,3150000,1212000,7,4,0,0,0,6,6,6,6,63,7,0,0,30,2200
Greatsword,Ordovis's Greatsword,Ordovis's Greatsword,3060000,1213000,0,0,0,0,4,6,6,6,6,79,10,0,35,0,2200
Greatsword,Alabaster Lord's Sword,Alabaster Lord's Sword,3070000,1214000,0,4,0,0,0,6,6,6,6,58,20,30,0,0,2200
Greatsword,Death's Poker,Death's Poker,3200000,1215000,0,4,0,0,0,6,6,6,6,35,50,20,0,0,2200
Greatsword,Helphen's Steeple,Helphen's Steeple,3130000,1216000,0,4,4,0,0,6,6,6,6,35,10,50,0,0,2200
Greatsword,Blasphemous Blade,Blasphemous Blade,3140000,1217000,0,0,4,0,0,6,6,6,6,35,35,0,50,0,2200
Greatsword,Golden Order Greatsword,Golden Order Greatsword,3170000,1218000,0,0,0,0,4,6,6,6,6,10,30,0,64,0,2200
Greatsword,Dark Moon Greatsword,Dark Moon Greatsword,3090000,1219000,0,4,0,0,0,6,6,6,6,25,25,70,0,0,2200
Greatsword,Sacred Relic Sword,Sacred Relic Sword,3100000,1220000,0,0,0,0,4,6,6,6,6,15,56,0,36,0,2200
Colossal Sword,Zweihander,Zweihander,4040000,1300000,0,0,0,0,0,6,6,6,6,38,53,0,0,0,0
Colossal Sword,Zweihander,Heavy Zweihander,4040100,1300001,1,0,0,0,0,6,6,6,6,50,0,0,0,0,100
Colossal Sword,Zweihander,Keen Zweihander,4040200,1300002,2,0,0,0,0,6,6,6,6,18,50,0,0,0,200
Colossal Sword,Zweihander,Quality Zweihander,4040300,1300003,8,0,0,0,0,6,6,6,6,60,60,0,0,0,300
Colossal Sword,Zweihander,Fire Zweihander,4040400,1300005,0,0,4,0,0,6,6,6,6,38,18,0,0,0,400
Colossal Sword,Zweihander,Flame Art Zweihander,4040500,1300006,0,0,4,0,0,6,6,6,6,15,22,0,36,0,500
Colossal Sword,Zweihander,Lightning Zweihander,4040600,1300007,0,0,0,4,0,6,6,6,6,18,38,0,0,0,600
Colossal Sword,Zweihander,Sacred Zweihander,4040700,1300008,0,0,0,0,4,6,6,6,6,15,22,0,36,0,700
Colossal Sword,Zweihander,Magic Zweihander,4040800,1300004,0,4,0,0,0,6,6,6,6,9,13,42,0,0,800
Colossal Sword,Zweihander,Cold Zweihander,4040900,1300011,0,4,0,0,0,6,6,6,6,34,47,40,0,0,900
Colossal Sword,Zweihander,Poison Zweihander,4041000,1300009,0,0,0,0,0,6,6,6,6,36,50,0,0,30,1000
Colossal Sword,Zweihander,Blood Zweihander,4041100,1300010,0,0,0,0,0,6,6,6,6,36,50,0,0,30,1100
Colossal Sword,Zweihander,Occult Zweihander,4041200,1300012,7,0,0,0,0,6,6,6,6,15,21,0,0,77,1200
Colossal Sword,Greatsword,Greatsword,4000000,1301000,0,0,0,0,0,6,6,6,6,61,18,0,0,0,0
Colossal Sword,Greatsword,Heavy Greatsword,4000100,1301001,1,0,0,0,0,6,6,6,6,58,0,0,0,0,6000
Colossal Sword,Greatsword,Keen Greatsword,4000200,1301002,2,0,0,0,0,6,6,6,6,23,38,0,0,0,200
Colossal Sword,Greatsword,Quality Greatsword,4000300,1301003,8,0,0,0,0,6,6,6,6,51,51,0,0,0,300
Colossal Sword,Greatsword,Fire Greatsword,4000400,1301005,0,0,4,0,0,6,6,6,6,32,15,0,0,0,400
Colossal Sword,Greatsword,Flame Art Greatsword,4000500,1301006,0,0,4,0,0,6,6,6,6,25,7,0,25,0,500
Colossal Sword,Greatsword,Lightning Greatsword,4000600,1301007,0,0,0,4,0,6,6,6,6,15,32,0,0,0,600
Colossal Sword,Greatsword,Sacred Greatsword,4000700,1301008,0,0,0,0,4,6,6,6,6,15,4,0,31,0,700
Colossal Sword,Greatsword,Magic Greatsword,4000800,1301004,0,4,0,0,0,6,6,6,6,12,5,35,0,0,800
Colossal Sword,Greatsword,Cold Greatsword,4000900,1301011,0,4,0,0,0,6,6,6,6,54,16,27,0,0,900
Colossal Sword,Greatsword,Poison Greatsword,4001000,1301009,0,0,0,0,0,6,6,6,6,54,16,0,0,30,1000
Colossal Sword,Greatsword,Blood Greatsword,4001100,1301010,0,0,0,0,0,6,6,6,6,54,16,0,0,30,1100
Colossal Sword,Greatsword,Occult Greatsword,4001200,1301012,7,0,0,0,0,6,6,6,6,24,7,0,0,67,1200
Colossal Sword,Watchdog's Greatsword,Watchdog's Greatsword,4010000,1302000,0,0,0,0,0,6,6,6,6,85,6,0,0,0,0
Colossal Sword,Watchdog's Greatsword,Watchdog's Heavy Greatsword,4010100,1302001,1,0,0,0,0,6,6,6,6,73,0,0,0,0,6000
Colossal Sword,Watchdog's Greatsword,Watchdog's Keen Greatsword,4010200,1302002,2,0,0,0,0,6,6,6,6,27,50,0,0,0,200
Colossal Sword,Watchdog's Greatsword,Watchdog's Quality Greatsword,4010300,1302003,8,0,0,0,0,6,6,6,6,64,64,0,0,0,300
Colossal Sword,Watchdog's Greatsword,Watchdog's Fire Greatsword,4010400,1302005,0,0,4,0,0,6,6,6,6,44,18,0,0,0,400
Colossal Sword,Watchdog's Greatsword,Watchdog's Flame Art Greatsword,4010500,1302006,0,0,4,0,0,6,6,6,6,35,4,0,40,0,500
Colossal Sword,Watchdog's Greatsword,Watchdog's Lightning Greatsword,4010600,1302007,0,0,0,4,0,6,6,6,6,18,44,0,0,0,600
Colossal Sword,Watchdog's Greatsword,Watchdog's Sacred Greatsword,4010700,1302008,0,0,0,0,4,6,6,6,6,35,4,0,40,0,700
Colossal Sword,Watchdog's Greatsword,Watchdog's Magic Greatsword,4010800,1302004,0,4,0,0,0,6,6,6,6,34,4,50,0,0,800
Colossal Sword,Watchdog's Greatsword,Watchdog's Cold Greatsword,4010900,1302011,0,4,0,0,0,6,6,6,6,76,5,40,0,0,900
Colossal Sword,Watchdog's Greatsword,Watchdog's Poison Greatsword,4011000,1302009,0,0,0,0,0,6,6,6,6,76,5,0,0,30,1000
Colossal Sword,Watchdog's Greatsword,Watchdog's Blood Greatsword,4011100,1302010,0,0,0,0,0,6,6,6,6,76,5,0,0,30,1100
Colossal Sword,Watchdog's Greatsword,Watchdog's Occult Greatsword,4011200,1302012,7,0,0,0,0,6,6,6,6,34,4,0,0,77,1200
Colossal Sword,Troll's Golden Sword,Troll's Golden Sword,4030000,1303000,0,0,0,0,0,6,6,6,6,53,30,0,0,0,0
Colossal Sword,Troll's Golden Sword,Troll's Golden Heavy Sword,4030100,1303001,1,0,0,0,0,6,6,6,6,48,0,0,0,0,100
Colossal Sword,Troll's Golden Sword,Troll's Golden Keen Sword,4030200,1303002,2,0,0,0,0,6,6,6,6,16,43,0,0,0,200
Colossal Sword,Troll's Golden Sword,Troll's Golden Quality Sword,4030300,1303003,8,0,0,0,0,6,6,6,6,55,55,0,0,0,300
Colossal Sword,Troll's Golden Sword,Troll's Golden Fire Sword,4030400,1303005,0,0,4,0,0,6,6,6,6,33,16,0,0,0,400
Colossal Sword,Troll's Golden Sword,Troll's Golden Flame Art Sword,4030500,1303006,0,0,4,0,0,6,6,6,6,15,9,0,33,0,500
Colossal Sword,Troll's Golden Sword,Troll's Golden Lightning Sword,4030600,1303007,0,0,0,4,0,6,6,6,6,16,33,0,0,0,600
Colossal Sword,Troll's Golden Sword,Troll's Golden Sacred Sword,4030700,1303008,0,0,0,0,4,6,6,6,6,15,9,0,33,0,700
Colossal Sword,Troll's Golden Sword,Troll's Golden Magic Sword,4030800,1303004,0,4,0,0,0,6,6,6,6,13,7,37,0,0,800
Colossal Sword,Troll's Golden Sword,Troll's Golden Cold Sword,4030900,1303011,0,4,0,0,0,6,6,6,6,47,27,33,0,0,900
Colossal Sword,Troll's Golden Sword,Troll's Golden Poison Sword,4031000,1303009,0,0,0,0,0,6,6,6,6,50,28,0,0,30,1000
Colossal Sword,Troll's Golden Sword,Troll's Golden Blood Sword,4031100,1303010,0,0,0,0,0,6,6,6,6,50,28,0,0,30,1100
Colossal Sword,Troll's Golden Sword,Troll's Golden Occult Sword,4031200,1303012,7,0,0,0,0,6,6,6,6,21,12,0,0,70,1200
Colossal Sword,Troll Knight's Sword,Troll Knight's Sword,4110000,1304000,0,4,0,0,0,6,6,6,6,43,43,28,0,0,2200
Colossal Sword,Royal Greatsword,Royal Greatsword,4060000,1305000,0,4,0,0,0,6,6,6,6,37,15,40,0,0,2200
Colossal Sword,Grafted Blade Greatsword,Grafted Blade Greatsword,4100000,1306000,0,0,0,0,0,6,6,6,6,63,19,0,0,0,2200
Colossal Sword,Ruins Greatsword,Ruins Greatsword,4080000,1307000,0,4,0,0,0,6,6,6,6,105,0,20,0,0,2200
Colossal Sword,Starscourge Greatsword,Starscourge Greatsword,4050000,1308000,0,4,0,0,0,6,6,6,6,52,28,20,0,0,2200
Colossal Sword,Godslayer's Greatsword,Godslayer's Greatsword,4070000,1309000,0,0,4,0,0,6,6,6,6,31,56,0,40,0,2200
Colossal Sword,Maliketh's Black Blade,Maliketh's Black Blade,4020000,1310000,0,0,0,0,4,6,6,6,6,62,15,0,50,0,2200
Thrusting Sword,Rapier,Rapier,5020000,1400000,0,0,0,0,0,6,6,6,6,20,60,0,0,0,0
Thrusting Sword,Rapier,Heavy Rapier,5020100,1400001,1,0,0,0,0,6,6,6,6,44,0,0,0,0,100
Thrusting Sword,Rapier,Keen Rapier,5020200,1400002,2,0,0,0,0,6,6,6,6,16,59,0,0,0,5000
Thrusting Sword,Rapier,Quality Rapier,5020300,1400003,8,0,0,0,0,6,6,6,6,52,52,0,0,0,300
Thrusting Sword,Rapier,Fire Rapier,5020400,1400005,0,0,4,0,0,6,6,6,6,35,16,0,0,0,400
